"wavelength","Geothite","hematite","gypsum","calcite","kaolinite_114","kaolinite_113","montmorillinite_126","monmorillinite_127","illite_121","illite_120","kaol_smect_124","kaol_smect_125"
2062,0.3627,0.812,0.4155127085,0.9439800845,0.799,0.6036380451,0.6887,0.5292158962,0.5468,0.4899779066,0.5187473438,0.599635165
2063,0.3629,0.8122,0.4147596496,0.9444844482,0.7975,0.6019694716,0.6887,0.5298160272,0.5464,0.4899556561,0.518636094,0.5999104891
2064,0.3632,0.8124,0.4140249145,0.9448257626,0.796,0.6001925584,0.6888,0.5304197312,0.5461,0.4900124821,0.5184928187,0.6002309975
2065,0.3634,0.8126,0.4133420082,0.9449533787,0.7946,0.5983098025,0.689,0.5310362778,0.546,0.4901690615,0.5183172527,0.6006012819
2066,0.3636,0.813,0.4127389988,0.944832487,0.7933,0.59632726,0.6893,0.5316734688,0.546,0.4904390816,0.5181108223,0.6010222718
2067,0.3639,0.8133,0.4122222063,0.944491638,0.7922,0.5942652236,0.6896,0.5323332345,0.5461,0.4908082734,0.5178817203,0.6014802491
2068,0.3641,0.8137,0.4117925138,0.9439752219,0.7911,0.5921475448,0.6901,0.5330160372,0.5462,0.4912553782,0.517639831,0.6019578333
2069,0.3643,0.8141,0.4114508043,0.9433276287,0.79,0.5899980756,0.6905,0.5337223394,0.5464,0.4917591375,0.5173950387,0.602437644
2070,0.3645,0.8145,0.4111979609,0.9425932486,0.7891,0.5878406676,0.6909,0.5344526037,0.5466,0.4922982928,0.5171572277,0.602902301
2071,0.3647,0.8148,0.4110348667,0.9418164719,0.7881,0.5856991726,0.6913,0.5352072923,0.5468,0.4928515856,0.5169362825,0.603334424
2072,0.3649,0.8152,0.4109624047,0.9410416888,0.7871,0.5835974422,0.6917,0.5359868678,0.547,0.4933977573,0.5167420872,0.6037166324
2073,0.3651,0.8155,0.410981458,0.9403132893,0.7861,0.5815593284,0.6919,0.5367917926,0.5471,0.4939155494,0.5165845264,0.6040315462
2074,0.3653,0.8157,0.4110929096,0.9396756638,0.7851,0.5796086827,0.6919,0.5376225291,0.5471,0.4943837034,0.5164734842,0.6042617848
2075,0.3655,0.8158,0.4112976427,0.9391732023,0.7841,0.577769357,0.6918,0.5384795398,0.547,0.4947809608,0.516418845,0.6043899679
2076,0.3656,0.8158,0.4115899105,0.9388385492,0.7829,0.5760587677,0.6915,0.5393604352,0.5467,0.4950905187,0.5164267981,0.6044045205
2077,0.3658,0.8158,0.411937447,0.9386573659,0.7817,0.5744685898,0.6911,0.5402514178,0.5462,0.4953133968,0.5164887523,0.6043170886
2078,0.366,0.8157,0.4123013564,0.9386035677,0.7805,0.5729840631,0.6905,0.5411358385,0.5457,0.4954550704,0.5165924213,0.6041451235
2079,0.3661,0.8155,0.4126427429,0.9386510701,0.7792,0.5715904275,0.6898,0.5419970479,0.5451,0.4955210151,0.5167255187,0.6039060764
2080,0.3663,0.8153,0.4129227106,0.9387737886,0.7779,0.5702729227,0.6891,0.5428183967,0.5444,0.4955167061,0.5168757584,0.6036173985
2081,0.3664,0.815,0.4131023638,0.9389456385,0.7766,0.5690167884,0.6884,0.5435832356,0.5436,0.4954476189,0.517030854,0.6032965413
2082,0.3666,0.8148,0.4131428067,0.9391405354,0.7754,0.5678072645,0.6878,0.5442749154,0.5428,0.4953192287,0.5171785192,0.6029609558
2083,0.3667,0.8145,0.4130051434,0.9393323947,0.7741,0.5666295907,0.6872,0.5448767866,0.542,0.4951370111,0.5173064678,0.6026280935
2084,0.3668,0.8142,0.4126504782,0.9394951318,0.7729,0.5654690069,0.6867,0.5453722001,0.5412,0.4949064414,0.5174024135,0.6023154056
2085,0.3669,0.814,0.4120399153,0.9396026622,0.7718,0.5643107527,0.6864,0.5457445065,0.5405,0.4946329949,0.5174540699,0.6020403434
2086,0.367,0.8138,0.4111486331,0.9396322016,0.7708,0.5631445255,0.6863,0.5459849465,0.5398,0.4943227262,0.5174519283,0.6018165203
2087,0.3672,0.8136,0.410008107,0.9395741667,0.7698,0.5619778521,0.6864,0.5461163208,0.5391,0.4939840063,0.5173975897,0.601642199
2088,0.3674,0.8135,0.4086638869,0.9394222745,0.7689,0.5608227169,0.6866,0.5461693198,0.5385,0.4936257853,0.5172954328,0.6015118043
2089,0.3675,0.8135,0.4071615225,0.9391702419,0.768,0.5596911045,0.687,0.5461746343,0.5379,0.4932570135,0.5171498361,0.601419761
2090,0.3677,0.8135,0.4055465634,0.9388117861,0.7672,0.558594999,0.6874,0.5461629547,0.5373,0.4928866408,0.5169651782,0.601360494
2091,0.3678,0.8136,0.4038645596,0.9383406239,0.7664,0.557546385,0.6879,0.5461649717,0.5367,0.4925236176,0.5167458375,0.6013284281
2092,0.368,0.8138,0.4021610607,0.9377504723,0.7656,0.5565572469,0.6884,0.5462113758,0.536,0.4921768939,0.5164961928,0.601317988
2093,0.3681,0.814,0.4004816164,0.9370350483,0.7647,0.5556395689,0.6889,0.5463328578,0.5354,0.4918554199,0.5162206226,0.6013235988
2094,0.3682,0.8144,0.3988717765,0.9361880689,0.7639,0.5548053356,0.6894,0.546560108,0.5346,0.4915681458,0.5159235054,0.6013396851
2095,0.3684,0.8148,0.3973770907,0.9352032511,0.763,0.5540665313,0.6898,0.5469238172,0.5339,0.4913240216,0.5156092198,0.6013606718
2096,0.3685,0.8154,0.3960308429,0.9340816285,0.7621,0.5534255637,0.6902,0.5474450756,0.533,0.4911295385,0.5152823806,0.6013819214
2097,0.3686,0.816,0.3948172534,0.9328535015,0.7611,0.5528465338,0.6905,0.5481065716,0.5321,0.4909813513,0.5149485476,0.6014025468
2098,0.3687,0.8167,0.3937082766,0.9315564872,0.7601,0.552283966,0.6907,0.5488813935,0.5311,0.4908736557,0.5146135168,0.6014225985
2099,0.3688,0.8174,0.3926758668,0.9302282026,0.7591,0.5516923844,0.6909,0.5497426295,0.5301,0.4908006473,0.5142830842,0.6014421272
2100,0.3689,0.8181,0.3916919783,0.9289062648,0.758,0.5510263134,0.6911,0.5506633677,0.5292,0.4907565219,0.5139630459,0.6014611833
2101,0.369,0.8189,0.3907285657,0.9276282908,0.7568,0.5502402774,0.6913,0.5516166963,0.5282,0.4907354752,0.5136591978,0.6014798176
2102,0.3691,0.8195,0.3897575833,0.9264318976,0.7556,0.5492888005,0.6915,0.5525757036,0.5272,0.490731703,0.513377336,0.6014980804
2103,0.3692,0.8201,0.3887509854,0.9253547024,0.7543,0.5481264071,0.6917,0.5535134775,0.5263,0.4907394009,0.5131232565,0.6015160224
2104,0.3692,0.8207,0.3876807264,0.9244343222,0.753,0.5467076216,0.692,0.5544031065,0.5254,0.4907527646,0.5129027553,0.6015336942
2105,0.3692,0.8211,0.3865187608,0.9237083739,0.7516,0.5449869681,0.6923,0.5552176785,0.5246,0.4907659899,0.5127216285,0.6015511462
2106,0.3692,0.8213,0.3852443955,0.9232010519,0.7502,0.5429375701,0.6927,0.5559372631,0.5238,0.4907744168,0.5125838634,0.6015680114
2107,0.3692,0.8215,0.3838663482,0.9228828588,0.7487,0.5406069469,0.6932,0.5565698545,0.5232,0.4907779625,0.5124862135,0.6015822515
2108,0.3692,0.8216,0.3824006892,0.9227108746,0.7472,0.5380612169,0.6938,0.5571304283,0.5226,0.4907776886,0.5124236237,0.6015914106
2109,0.3692,0.8216,0.3808634886,0.9226421791,0.7458,0.5353664986,0.6943,0.55763396,0.5221,0.4907746566,0.5123910387,0.6015930327
2110,0.3692,0.8215,0.3792708169,0.9226338521,0.7443,0.5325889104,0.6949,0.5580954251,0.5217,0.490769928,0.5123834035,0.6015846619
2111,0.3692,0.8214,0.3776387443,0.9226429736,0.743,0.5297945706,0.6955,0.5585297991,0.5214,0.4907645645,0.5123956629,0.6015638422
2112,0.3693,0.8213,0.3759833411,0.9226266235,0.7417,0.5270495977,0.696,0.5589520577,0.5211,0.4907596275,0.5124227616,0.6015281177
2113,0.3693,0.8212,0.3743206775,0.9225418816,0.7405,0.5244201102,0.6964,0.5593771762,0.5209,0.4907561787,0.5124596447,0.6014750325
2114,0.3694,0.8211,0.3726668238,0.9223458277,0.7395,0.5219722264,0.6968,0.5598201303,0.5207,0.4907552795,0.5125012568,0.6014021306
2115,0.3694,0.8211,0.3710378503,0.9219955419,0.7386,0.5197720647,0.6971,0.5602958955,0.5207,0.4907579915,0.5125425429,0.6013069561
2116,0.3695,0.8211,0.3694476312,0.9214623494,0.7379,0.5178665522,0.6973,0.5608147163,0.5207,0.490766344,0.5125781104,0.6011871784
2117,0.3695,0.8212,0.3679012564,0.9207745583,0.7373,0.5162258498,0.6975,0.5613679133,0.5207,0.4907862375,0.5126012168,0.6010409694
2118,0.3696,0.8214,0.3664016195,0.9199747217,0.7368,0.5148009273,0.6975,0.5619420761,0.5208,0.4908245402,0.5126047822,0.6008666259
2119,0.3696,0.8216,0.3649516144,0.9191053933,0.7363,0.5135427544,0.6974,0.5625237943,0.5209,0.4908881202,0.5125817268,0.6006624452
2120,0.3697,0.8219,0.3635541347,0.9182091263,0.7358,0.5124023005,0.6974,0.5630996574,0.5211,0.4909838459,0.5125249707,0.6004267243
2121,0.3697,0.8222,0.3622120743,0.9173284741,0.7352,0.5113305354,0.6972,0.5636562551,0.5213,0.4911185853,0.512427434,0.6001577605
2122,0.3697,0.8225,0.360928327,0.9165059903,0.7344,0.5102784288,0.6971,0.5641801769,0.5215,0.4912992067,0.5122820369,0.5998538506
2123,0.3696,0.8229,0.3597057864,0.9157842281,0.7335,0.5091969502,0.697,0.5646580125,0.5217,0.4915325784,0.5120816993,0.599513292
2124,0.3696,0.8233,0.3585473463,0.915205741,0.7324,0.5080370694,0.6968,0.5650763514,0.5218,0.4918255684,0.5118193416,0.5991343817
2125,0.3696,0.8237,0.3574559005,0.9148130823,0.7309,0.5067497559,0.6968,0.5654217833,0.522,0.4921850451,0.5114878837,0.5987154168
2126,0.3696,0.8241,0.356432124,0.9146284617,0.7292,0.5052903798,0.6967,0.5656873256,0.5222,0.492612742,0.5110813229,0.5982535037
2127,0.3696,0.8245,0.3554678163,0.9145927128,0.7271,0.5036319128,0.6967,0.565891708,0.5223,0.4930898541,0.5105979645,0.5977409866
2128,0.3696,0.8249,0.3545525583,0.9146263257,0.7247,0.5017517269,0.6967,0.5660600881,0.5224,0.4935924416,0.510037191,0.5971690187
2129,0.3696,0.8253,0.3536759309,0.9146497902,0.7219,0.4996271943,0.6967,0.5662176235,0.5225,0.4940965648,0.5093983847,0.5965287535
2130,0.3695,0.8257,0.352827515,0.9145835962,0.7188,0.497235687,0.6966,0.5663894716,0.5225,0.4945782841,0.508680928,0.5958113442
2131,0.3695,0.826,0.3519968913,0.9143482337,0.7154,0.4945545771,0.6965,0.5666007902,0.5225,0.4950136598,0.5078842035,0.5950079443
2132,0.3694,0.8263,0.3511736408,0.9138641925,0.7116,0.4915612367,0.6964,0.5668767367,0.5224,0.4953787521,0.5070075934,0.5941097072
2133,0.3694,0.8265,0.3503473442,0.9130519627,0.7076,0.4882330379,0.6962,0.5672424687,0.5223,0.4956496215,0.5060504803,0.5931077862
2134,0.3693,0.8266,0.3495075825,0.9118320341,0.7032,0.4845473528,0.6958,0.5677231438,0.5221,0.4958023281,0.5050122464,0.5919933347
2135,0.3693,0.8267,0.3486439364,0.9101248966,0.6985,0.4804815533,0.6954,0.5683439197,0.5219,0.4958129323,0.5038922743,0.590757506
2136,0.3693,0.8267,0.347747374,0.9078813599,0.6935,0.4760210631,0.6948,0.5691198122,0.5215,0.4956651978,0.5026895119,0.5893928648
2137,0.3693,0.8265,0.3468144115,0.9051735128,0.6882,0.4711835109,0.6941,0.5700252706,0.5211,0.4953737022,0.5014011689,0.5878976207
2138,0.3692,0.8264,0.3458429526,0.9021037638,0.6826,0.465994577,0.6933,0.5710246028,0.5206,0.4949607264,0.5000240208,0.5862713945
2139,0.3692,0.8261,0.3448309007,0.8987745216,0.6767,0.4604799418,0.6924,0.5720821165,0.52,0.4944485514,0.4985548428,0.5845138071
2140,0.3691,0.8259,0.3437761593,0.8952881947,0.6706,0.4546652854,0.6915,0.5731621193,0.5193,0.4938594581,0.4969904103,0.5826244792
2141,0.3689,0.8256,0.3426766318,0.8917471917,0.6642,0.4485762881,0.6905,0.5742289191,0.5185,0.4932157274,0.4953274986,0.5806030318
2142,0.3688,0.8252,0.3415302219,0.8882539211,0.6576,0.4422386302,0.6895,0.5752468235,0.5176,0.4925396405,0.4935628832,0.5784490856
2143,0.3687,0.8249,0.340334833,0.8849107914,0.6508,0.435677992,0.6884,0.5761801403,0.5165,0.4918534781,0.4916933392,0.5761622616
2144,0.3687,0.8246,0.3390883686,0.8818202113,0.6438,0.4289200536,0.6874,0.5769931772,0.5153,0.4911795213,0.4897156421,0.5737421805
2145,0.3686,0.8243,0.3377887322,0.8790845894,0.6365,0.4219904954,0.6864,0.577650242,0.5139,0.4905400511,0.4876265672,0.5711884633
2146,0.3685,0.824,0.3364353068,0.8767810367,0.6292,0.4149240922,0.6855,0.5781249299,0.5124,0.4899515423,0.4854252032,0.568502264
2147,0.3684,0.8237,0.3350333938,0.874885475,0.6217,0.4077919968,0.6845,0.5784279867,0.5107,0.4894072464,0.4831198923,0.56569087
2148,0.3683,0.8235,0.3335897741,0.8733485287,0.6142,0.4006744566,0.6836,0.5785794455,0.5089,0.4888946086,0.4807212901,0.5627631021
2149,0.3682,0.8233,0.3321112285,0.8721208221,0.6068,0.3936517189,0.6827,0.5785993397,0.507,0.4884010743,0.4782400521,0.5597277811
2150,0.368,0.8232,0.3306045379,0.8711529795,0.5995,0.3868040312,0.6817,0.5785077025,0.5049,0.4879140888,0.475686834,0.5565937276
2151,0.3679,0.823,0.3290764832,0.8703956252,0.5924,0.3802116408,0.6807,0.5783245672,0.5027,0.4874210974,0.4730722912,0.5533697624
2152,0.3678,0.823,0.3275338454,0.8697993836,0.5857,0.3739547951,0.6797,0.5780699669,0.5004,0.4869095455,0.4704070795,0.5500647062
2153,0.3676,0.8229,0.3259834051,0.869314879,0.5793,0.3681137414,0.6785,0.5777639351,0.4981,0.4863668783,0.4677018543,0.5466873797
2154,0.3674,0.8229,0.3244319434,0.8688927358,0.5734,0.3627687273,0.6773,0.5774265048,0.4956,0.4857805413,0.4649672713,0.5432466036
2155,0.3672,0.8229,0.3228862412,0.8684835783,0.5681,0.3579999999,0.6759,0.5770777094,0.493,0.4851379797,0.462213986,0.5397511988
2156,0.367,0.823,0.3213525173,0.8680519205,0.5633,0.3538697832,0.6744,0.5767338344,0.4904,0.4844289439,0.4594531867,0.5362122748
2157,0.3669,0.8231,0.3198347427,0.8676178357,0.5592,0.3503682065,0.6727,0.5763961743,0.4877,0.4836524042,0.4566981922,0.532650097
2158,0.3667,0.8233,0.3183363265,0.8672152866,0.5556,0.3474673757,0.6709,0.576062276,0.4849,0.482809636,0.4539628541,0.52908722
2159,0.3665,0.8234,0.3168606778,0.8668782363,0.5525,0.3451393965,0.6689,0.5757296862,0.482,0.4819019146,0.4512610241,0.5255461979
2160,0.3664,0.8236,0.3154112055,0.8666406476,0.5498,0.3433563747,0.6668,0.5753959518,0.479,0.4809305153,0.4486065538,0.5220495854
2161,0.3662,0.8237,0.3139913188,0.8665364833,0.5476,0.3420904162,0.6646,0.5750586196,0.4758,0.4798967134,0.4460132945,0.5186199366
2162,0.366,0.8239,0.3126044266,0.8665997064,0.5457,0.3413136268,0.6622,0.5747152363,0.4726,0.4788017844,0.4434950981,0.515279806
2163,0.3658,0.824,0.3112539379,0.8668642798,0.5441,0.3409981122,0.6596,0.5743633489,0.4692,0.4776470035,0.441065816,0.5120517479
2164,0.3657,0.8241,0.309943262,0.8673641664,0.5428,0.3411159783,0.6569,0.5740005041,0.4656,0.4764336461,0.4387392998,0.5089583168
2165,0.3655,0.8241,0.3086758076,0.8681333291,0.5417,0.341639331,0.6541,0.5736242487,0.462,0.4751629875,0.4365294011,0.506022067
2166,0.3653,0.8241,0.3074564294,0.869192746,0.5408,0.3425343103,0.651,0.5732308156,0.4581,0.4738377237,0.4344459371,0.5032596479
2167,0.3651,0.8241,0.3062957634,0.8705114569,0.54,0.3437431945,0.6479,0.5728111821,0.4541,0.4724662332,0.4324825881,0.5006640889
2168,0.3649,0.824,0.3052058911,0.8720455168,0.5394,0.3452022959,0.6446,0.5723550113,0.4499,0.471058315,0.4306289997,0.4982225143
2169,0.3647,0.8239,0.304198894,0.8737509805,0.5389,0.346847927,0.6412,0.5718519665,0.4456,0.4696237683,0.4288748179,0.4959220484
2170,0.3645,0.8237,0.3032868536,0.8755839032,0.5384,0.3486164003,0.6377,0.571291711,0.4411,0.4681723921,0.4272096884,0.4937498158
2171,0.3643,0.8234,0.3024818513,0.8775003397,0.538,0.3504440283,0.6342,0.570663908,0.4365,0.4667139855,0.425623257,0.4916929406
2172,0.3641,0.8231,0.3017959687,0.8794563452,0.5377,0.3522671233,0.6306,0.5699582208,0.4317,0.4652583476,0.4241051696,0.4897385473
2173,0.3639,0.8228,0.3012412873,0.8814079745,0.5374,0.354021998,0.627,0.5691643127,0.4268,0.4638152776,0.4226450719,0.4878737602
2174,0.3638,0.8224,0.3008298885,0.8833112827,0.537,0.3556449648,0.6234,0.5682718469,0.4218,0.4623945745,0.4212326098,0.4860857037
2175,0.3636,0.8219,0.3005738538,0.8851223247,0.5366,0.3570723361,0.6198,0.5672704867,0.4166,0.4610060374,0.4198574291,0.4843615022
2176,0.3635,0.8213,0.3004767284,0.886803753,0.5362,0.3582523918,0.6162,0.5661526072,0.4113,0.4596552098,0.4185123035,0.4826925589
2177,0.3633,0.8208,0.3005079112,0.8883446095,0.5357,0.3591812819,0.6127,0.564921431,0.4059,0.4583306125,0.4172025184,0.4810873923
2178,0.3632,0.8202,0.3006282649,0.8897405337,0.5352,0.3598671234,0.6092,0.5635828925,0.4004,0.4570165108,0.4159364872,0.4795587999
2179,0.363,0.8195,0.3007986523,0.890987165,0.5347,0.3603180338,0.6058,0.5621429263,0.395,0.4556971699,0.4147226229,0.4781195791
2180,0.3629,0.8189,0.3009799359,0.8920801429,0.5342,0.3605421303,0.6024,0.5606074669,0.3895,0.454356855,0.4135693391,0.4767825274
2181,0.3627,0.8183,0.3011329785,0.8930151067,0.5338,0.36054753,0.5991,0.5589824486,0.3841,0.4529798314,0.4124850489,0.4755604422
2182,0.3625,0.8177,0.3012186426,0.8937876958,0.5334,0.3603423504,0.5959,0.5572738059,0.3788,0.4515503644,0.4114781657,0.4744661209
2183,0.3623,0.8171,0.3011977909,0.8943935498,0.533,0.3599347087,0.5927,0.5554874734,0.3735,0.4500527191,0.4105571027,0.473512361
2184,0.3621,0.8166,0.3010312862,0.894828308,0.5328,0.359332722,0.5897,0.5536293854,0.3685,0.4484711608,0.4097302732,0.47271196
2185,0.3618,0.8161,0.3006799909,0.8950876099,0.5326,0.3585445078,0.5867,0.5517054765,0.3636,0.4467899548,0.4090060906,0.4720777151
2186,0.3616,0.8157,0.3001160913,0.8951709061,0.5326,0.3575690301,0.5838,0.5497138807,0.3589,0.4449985116,0.4083819418,0.4716089538
2187,0.3614,0.8154,0.2993570668,0.8950928924,0.5325,0.3563686405,0.5809,0.5476215301,0.3545,0.4431068234,0.4078111084,0.4712511224
2188,0.3612,0.8151,0.2984317206,0.8948720758,0.5322,0.3548965374,0.5781,0.5453875566,0.3504,0.4411300278,0.4072358459,0.4709361972
2189,0.3611,0.8149,0.2973688556,0.8945269634,0.5317,0.3531059194,0.5753,0.5429710919,0.3465,0.4390832623,0.4065984095,0.4705961543
2190,0.3609,0.8147,0.296197275,0.8940760622,0.5306,0.3509499847,0.5723,0.5403312678,0.3429,0.4369816644,0.4058410545,0.4701629701
2191,0.3607,0.8146,0.2949457816,0.8935378791,0.529,0.3483819319,0.5693,0.5374272159,0.3397,0.4348403717,0.4049060364,0.4695686206
2192,0.3605,0.8145,0.2936431785,0.8929309213,0.5266,0.3453549594,0.5661,0.5342180682,0.3367,0.4326745218,0.4037356104,0.4687450823
2193,0.3602,0.8144,0.2923182688,0.8922736956,0.5233,0.3418222657,0.5626,0.5306629562,0.3341,0.4304992522,0.4022720319,0.4676243312
2194,0.3599,0.8143,0.2909998555,0.8915847093,0.5189,0.3377370492,0.559,0.5267210119,0.3319,0.4283297004,0.4004575562,0.4661383436
2195,0.3597,0.8143,0.2897167415,0.8908824692,0.5134,0.3330525083,0.555,0.5223513669,0.3301,0.426181004,0.3982344387,0.4642190958
2196,0.3594,0.8142,0.2884901499,0.8901808983,0.5065,0.3277667547,0.5508,0.5175323464,0.3286,0.4240678501,0.3955785829,0.4618325718
2197,0.3592,0.8141,0.2873109832,0.889475583,0.4987,0.322057553,0.5463,0.5123190489,0.3276,0.4220031249,0.3926004851,0.4590807873
2198,0.3589,0.814,0.2861625641,0.8887575256,0.4903,0.3161475811,0.5418,0.5067857662,0.3269,0.4199992638,0.3894442898,0.4560997659
2199,0.3587,0.8139,0.285028215,0.8880177283,0.4817,0.3102595168,0.5373,0.5010067901,0.3267,0.4180687024,0.3862541414,0.4530255311
2200,0.3584,0.8139,0.2838912585,0.8872471934,0.4731,0.304616038,0.533,0.4950564126,0.3268,0.4162238765,0.3831741845,0.4499941064
2201,0.3581,0.8138,0.2827350172,0.8864369232,0.465,0.2994398226,0.529,0.4890089254,0.3274,0.4144772216,0.3803485635,0.4471415153
2202,0.3578,0.8137,0.2815428137,0.88557792,0.4578,0.2949535483,0.5255,0.4829386204,0.3284,0.4128411733,0.3779214229,0.4446037815
2203,0.3575,0.8136,0.2802979704,0.8846611861,0.4518,0.2913798931,0.5225,0.4769197895,0.3297,0.4113281673,0.3760369072,0.4425169285
2204,0.3573,0.8135,0.27898381,0.8836777238,0.4473,0.2889415348,0.5202,0.4710267245,0.3315,0.4099506392,0.3748391609,0.4410169797
2205,0.357,0.8135,0.277583655,0.8826185352,0.4448,0.2878611513,0.5187,0.4653337173,0.3337,0.4087210245,0.3744723284,0.4402399588
2206,0.3567,0.8134,0.2760913979,0.8814791634,0.4445,0.2883046188,0.5181,0.4599112703,0.3362,0.4076489701,0.3750400365,0.4402877255
2207,0.3564,0.8134,0.2745432109,0.8802733134,0.4463,0.2902106074,0.5184,0.4548147282,0.3392,0.4067329667,0.3764838405,0.4411254852
2208,0.3561,0.8133,0.2729858363,0.8790192311,0.45,0.2934609857,0.5194,0.4500956465,0.3425,0.4059687165,0.378704778,0.4426842791
2209,0.3558,0.8132,0.2714660163,0.8777351622,0.4554,0.2979376221,0.521,0.4458055805,0.3461,0.4053519214,0.3816038867,0.444895149
2210,0.3555,0.8131,0.2700304932,0.8764393525,0.4623,0.3035223852,0.5231,0.4419960855,0.3499,0.4048782835,0.385082204,0.4476891361
2211,0.3551,0.813,0.268726009,0.8751500477,0.4706,0.3100971435,0.5257,0.438718717,0.354,0.4045435046,0.3890407676,0.4509972821
2212,0.3549,0.8129,0.2675993061,0.8738854936,0.48,0.3175437656,0.5285,0.4360250303,0.3583,0.4043432869,0.3933806151,0.4547506284
2213,0.3546,0.8127,0.2666971267,0.872663936,0.4904,0.3257441198,0.5315,0.4339665807,0.3627,0.4042733323,0.3980027839,0.4588802165
2214,0.3542,0.8125,0.2660662129,0.8715036206,0.5015,0.3345800748,0.5347,0.4325949237,0.3673,0.4043293428,0.4028083119,0.4633170879
2215,0.3539,0.8123,0.2657533071,0.8704227933,0.5131,0.343933499,0.5378,0.4319616145,0.372,0.4045070205,0.4076982364,0.4679922841
2216,0.3535,0.812,0.2657905236,0.8694319495,0.5252,0.3536772664,0.5408,0.4320938303,0.3767,0.4047997373,0.4125816586,0.472836035
2217,0.3532,0.8117,0.2661514662,0.868510584,0.5374,0.3636482726,0.5437,0.4329212352,0.3815,0.4051915453,0.4173999334,0.4777753243
2218,0.3528,0.8114,0.2667951109,0.8676304413,0.5496,0.3736744185,0.5465,0.434349115,0.3863,0.4056641666,0.4221024794,0.4827363245
2219,0.3525,0.8111,0.2676804337,0.8667632658,0.5616,0.3835836052,0.5493,0.4362827554,0.3911,0.4061993234,0.4266387149,0.4876452075
2220,0.3522,0.8107,0.2687664106,0.8658808021,0.5733,0.3932037335,0.5519,0.4386274424,0.3958,0.4067787376,0.4309580584,0.4924281458
2221,0.3518,0.8104,0.2700120174,0.8649547947,0.5844,0.4023627046,0.5545,0.4412884617,0.4005,0.4073841314,0.4350099285,0.4970113115
2222,0.3515,0.8101,0.2713762303,0.8639569881,0.5948,0.4108884192,0.5571,0.4441710991,0.4051,0.4079972268,0.4387437435,0.5013208768
2223,0.3512,0.8098,0.2728180253,0.8628591267,0.6043,0.4186087786,0.5597,0.4471806405,0.4095,0.4085997461,0.4421089219,0.5052830141
2224,0.3509,0.8095,0.2742963782,0.8616329551,0.6127,0.4253516835,0.5622,0.4502223716,0.4138,0.4091734111,0.4450548822,0.5088238954
2225,0.3505,0.8093,0.2757702651,0.8602502177,0.6198,0.4309450351,0.5648,0.4532015783,0.4179,0.4096999441,0.4475310428,0.5118696931
2226,0.3502,0.8092,0.2772066918,0.8586903018,0.6256,0.4352701764,0.5673,0.4560416231,0.4218,0.4101674253,0.449505793,0.5143703104
2227,0.3498,0.809,0.2786047837,0.856963165,0.63,0.4384222192,0.5699,0.4587381749,0.4255,0.4105893679,0.451023405,0.5163705743
2228,0.3495,0.809,0.2799716958,0.8550864077,0.6333,0.4405497174,0.5724,0.4613049795,0.429,0.4109856432,0.4521471219,0.5179390427
2229,0.3491,0.8089,0.2813145833,0.8530776304,0.6357,0.441801225,0.5749,0.4637557825,0.4323,0.4113761226,0.4529401868,0.5191442739
2230,0.3488,0.8088,0.2826406014,0.8509544333,0.6372,0.4423252958,0.5772,0.4661043297,0.4354,0.4117806775,0.4534658427,0.5200548257
2231,0.3484,0.8087,0.2839569052,0.848734417,0.638,0.4422704839,0.5795,0.4683643667,0.4384,0.4122191791,0.4537873327,0.5207392562
2232,0.348,0.8086,0.2852706499,0.8464351817,0.6382,0.441785343,0.5817,0.4705496392,0.4412,0.4127114989,0.4539678998,0.5212661234
2233,0.3476,0.8084,0.2865889905,0.8440743279,0.6382,0.4410184272,0.5837,0.4726738929,0.4439,0.4132775081,0.4540707871,0.5217039854
2234,0.3472,0.8081,0.2879190823,0.8416694559,0.6378,0.4401182903,0.5856,0.4747508734,0.4464,0.4139370782,0.4541592376,0.5221214002
2235,0.3469,0.8078,0.2892680804,0.8392381661,0.6374,0.4392334863,0.5873,0.4767943266,0.4488,0.4147100805,0.4542964944,0.5225869257
2236,0.3465,0.8074,0.290638123,0.8367964361,0.6371,0.4384857795,0.5887,0.4788162727,0.451,0.4156072267,0.4545329956,0.5231550483
2237,0.3461,0.8069,0.292011281,0.8343537524,0.6368,0.4378897764,0.59,0.4808218317,0.4531,0.4166025897,0.4548679588,0.5238239672
2238,0.3458,0.8063,0.2933646082,0.8319179784,0.6367,0.4374332937,0.5912,0.4828143978,0.4551,0.4176610827,0.4552877971,0.5245778097
2239,0.3454,0.8057,0.2946751585,0.8294969778,0.6366,0.4371041484,0.5923,0.4847973658,0.457,0.418747619,0.455778923,0.5254007033
2240,0.3451,0.8052,0.2959199859,0.8270986142,0.6366,0.4368901573,0.5933,0.48677413,0.4587,0.4198271119,0.4563277495,0.5262767754
2241,0.3447,0.8046,0.2970761441,0.8247307512,0.6366,0.4367791371,0.5944,0.488748085,0.4603,0.4208644746,0.4569206893,0.5271901535
2242,0.3443,0.8042,0.2981206871,0.8224012523,0.6368,0.4367589049,0.5955,0.4907226253,0.4617,0.4218246203,0.4575441552,0.528124965
2243,0.3439,0.8038,0.2990306688,0.8201179812,0.637,0.4368172773,0.5968,0.4927011455,0.463,0.4226724624,0.4581845601,0.5290653373
2244,0.3435,0.8036,0.2997831431,0.8178888014,0.6374,0.4369420713,0.5982,0.4946870399,0.4642,0.4233729139,0.4588283166,0.5299953979
